time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
1.73,-0.3400837,-0.051538285,0.2885951,0.19560729,-0.31439444,0.11829972,0.17872193,0.31113163,0.2360824,0.12046145,-0.0486032,0.117921226
1.74,-0.33328986,-0.040654194,0.2926171,0.18669686,-0.3129966,0.12586531,0.18985903,0.3336187,0.25302103,0.13869452,-0.033891607,0.12545317
1.75,-0.32457873,-0.028702935,0.295802,0.17632118,-0.31012848,0.1332646,0.20230134,0.35782787,0.27299652,0.15979643,-0.0216944,0.13237059
1.76,-0.31265697,-0.009425416,0.30339584,0.16083935,-0.30802387,0.14666158,0.21213679,0.38205197,0.2941813,0.18470135,-0.003681631,0.14688842
1.77,-0.30399007,0.0060700374,0.31006414,0.14882647,-0.3070998,0.15791129,0.21533163,0.3943585,0.30554077,0.1965303,0.0053300564,0.1527501
1.78,-0.3009069,0.022421267,0.32324746,0.13884161,-0.3120709,0.17270197,0.21309179,0.39675203,0.31343916,0.20367947,0.013113902,0.15882109
1.79,-0.2864587,0.04262878,0.32906944,0.121662505,-0.30789763,0.18565232,0.20084976,0.39215502,0.31802,0.2103941,0.023030182,0.17281835
1.8,-0.28265703,0.051667627,0.3343996,0.11522305,-0.3084829,0.19272001,0.1867605,0.38047606,0.3170518,0.21320225,0.03341191,0.1806854
1.81,-0.27875507,0.06070213,0.33959714,0.10879052,-0.30913442,0.1999782,0.17288427,0.3623582,0.31248674,0.2116255,0.039780214,0.18832038
1.82,-0.2705962,0.06968981,0.34025502,0.10014863,-0.30542508,0.20471111,0.14792375,0.33019963,0.29339632,0.2050573,0.045408506,0.20203742
1.83,-0.27829733,0.059651528,0.3380387,0.109101154,-0.30825663,0.19865954,0.12581979,0.28291965,0.252214,0.17973225,0.038371928,0.19774413
1.84,-0.30098596,0.037280824,0.33832905,0.13162106,-0.31965026,0.18749236,0.10633357,0.22867896,0.20213857,0.14142542,0.0116310315,0.18019275
1.85,-0.32750434,0.0116850585,0.33910212,0.15767787,-0.33328632,0.17515764,0.09040648,0.1821673,0.15187822,0.10065266,-0.018671732,0.15784734
1.86,-0.34989852,-0.010337951,0.33955127,0.17986959,-0.34468284,0.16443144,0.08178127,0.14494126,0.110762715,0.069267206,-0.042686276,0.14042985
1.87,-0.36547685,-0.033324864,0.33187258,0.19914617,-0.34864274,0.14912958,0.07218354,0.11547304,0.074595064,0.03884928,-0.06612397,0.12366057
1.88,-0.3749572,-0.036704145,0.33810338,0.20553699,-0.35640916,0.15032269,0.07214336,0.10080351,0.056998305,0.02025063,-0.07948749,0.11546532
1.89,-0.3789396,-0.04309509,0.3358779,0.2106921,-0.35739884,0.14620046,0.07235522,0.09248609,0.04449737,0.011131999,-0.088514216,0.10957381
1.9,-0.38762304,-0.054227497,0.33352876,0.22064364,-0.360663,0.13935082,0.072375126,0.08771287,0.04001071,0.0041696415,-0.09496466,0.10623686
1.91,-0.39239407,-0.05661212,0.33575422,0.22437055,-0.3641169,0.13944753,0.07785927,0.088624634,0.03717849,0.0021013634,-0.0958759,0.10581773
1.92,-0.38609847,-0.053107277,0.33297125,0.21934846,-0.35961244,0.13964716,0.07898551,0.09433798,0.035916038,0.0031986546,-0.09571521,0.10280335
1.93,-0.38512295,-0.05071585,0.33432487,0.21765517,-0.3597598,0.14158083,0.080222026,0.09360375,0.034250632,0.0031805048,-0.09934493,0.10150825
1.94,-0.38450047,-0.050961923,0.3335572,0.21751451,-0.35911393,0.14104651,0.0811228,0.09597498,0.03596823,0.0024984865,-0.09891707,0.1043431
1.95,-0.38791734,-0.048344407,0.33936405,0.217926,-0.3636529,0.14513393,0.08362518,0.098038696,0.043508835,0.0015261123,-0.1015085,0.1004923
1.96,-0.3916566,-0.047447946,0.3440547,0.21928589,-0.36779413,0.14809087,0.086298004,0.10213856,0.04779901,0.0016432892,-0.10170237,0.10185475
1.97,-0.3890766,-0.046500195,0.34248996,0.2175386,-0.36569685,0.147706,0.090421304,0.10505698,0.05306965,0.0041257143,-0.09798432,0.10438807
1.98,-0.3918191,-0.04414357,0.34761614,0.21767251,-0.36966053,0.1514296,0.088158734,0.10633941,0.05300216,0.007269734,-0.09525129,0.10324712
1.99,-0.38569617,-0.042229876,0.34346277,0.21382424,-0.3646254,0.1502849,0.08259143,0.10109307,0.047821037,0.003864558,-0.10043742,0.10052516
2.0,-0.39346987,-0.046409555,0.34725553,0.21958673,-0.37037602,0.15020363,0.081883855,0.098438285,0.044013806,0.003919436,-0.09883732,0.09834385
2.01,-0.39395368,-0.043544948,0.3503178,0.21860065,-0.3720986,0.15310936,0.07922679,0.091659866,0.03539189,0.00014902602,-0.10582462,0.09792669
2.02,-0.39075845,-0.046787888,0.34401923,0.2186293,-0.36741713,0.14828779,0.073578596,0.08622115,0.027854333,-0.0056115575,-0.10829881,0.098386176
2.03,-0.3922831,-0.052949145,0.33935976,0.22220713,-0.36589226,0.14294776,0.068031676,0.083368026,0.022817876,-0.007717475,-0.10908593,0.09502881
2.04,-0.39993876,-0.057609014,0.34226844,0.2284343,-0.37110752,0.14211312,0.06752978,0.08101153,0.020960681,-0.0072540874,-0.11170519,0.09519155
2.05,-0.39798823,-0.0591837,0.3387202,0.22835518,-0.3683522,0.13956156,0.06629725,0.07598461,0.017306205,-0.009625082,-0.11095215,0.09543288
2.06,-0.39762753,-0.0646118,0.33307302,0.23086008,-0.36534458,0.13408604,0.06843245,0.07179371,0.01598749,-0.014278548,-0.11396691,0.09443217
2.07,-0.40109247,-0.052292835,0.34870234,0.22649248,-0.37496227,0.14787668,0.07425481,0.07837898,0.024898129,-0.007205897,-0.10776271,0.09759743
2.08,-0.38896227,-0.01690274,0.37202576,0.20275366,-0.3804998,0.17733966,0.09493404,0.09970122,0.04392305,0.009202165,-0.09656336,0.10777216
2.09,-0.38506585,0.023536114,0.40854645,0.180622,-0.3968271,0.21583207,0.098229736,0.100583896,0.05073941,0.018294513,-0.08625339,0.12119342
2.1,-0.39073792,0.054055993,0.44482893,0.16812494,-0.41788378,0.24915801,0.08290009,0.08677857,0.042647626,0.014555365,-0.08614756,0.11776556
2.11,-0.36639223,0.08514364,0.45145562,0.14043725,-0.40894455,0.26807317,0.041964836,0.06158954,0.03030916,0.015846264,-0.07877974,0.13551906
2.12,-0.3644088,0.08711857,0.4515151,0.13834642,-0.40792826,0.26907322,0.02988465,0.05299919,0.0214282,0.01084109,-0.07483712,0.1430328
2.13,-0.35124347,0.087536715,0.43900985,0.13147844,-0.39513513,0.2630784,0.004963298,0.03538039,0.0071855574,-0.0009526341,-0.078138664,0.14484125
2.14,-0.33380747,0.043593343,0.37753907,0.14493075,-0.35556898,0.21030867,-0.0020664704,0.037920285,0.0057041273,-0.0016229632,-0.07680844,0.14924361
2.15,-0.3950454,-0.0053109988,0.3897169,0.19998792,-0.39236188,0.1918813,0.030157907,0.042920865,-0.00430772,-0.022569641,-0.11051068,0.11300703
2.16,-0.40623575,-0.04903251,0.3572654,0.22738032,-0.38184467,0.15383917,0.03293256,0.046508215,-0.00638225,-0.026702162,-0.11993544,0.09908232
2.17,-0.4100737,-0.071299866,0.3386939,0.24054672,-0.37433264,0.13338758,0.034397274,0.03908869,-0.0192234,-0.04143701,-0.13356993,0.08938696
2.18,-0.4161792,-0.08286741,0.33332157,0.24922486,-0.374717,0.12500511,0.037057653,0.037219513,-0.022247283,-0.04384865,-0.13809904,0.07912765
2.19,-0.42307946,-0.08531389,0.33782586,0.25396943,-0.38053116,0.12595405,0.043739863,0.043803968,-0.015920747,-0.041301183,-0.14173889,0.07882126
2.2,-0.4277634,-0.10420934,0.32361817,0.26569334,-0.3756618,0.10947028,0.048157044,0.043726146,-0.017491026,-0.044951826,-0.14030752,0.07864212
2.21,-0.42451575,-0.09612283,0.3282696,0.25997314,-0.3764035,0.11582156,0.050073013,0.05141836,-0.006508802,-0.040554494,-0.13805833,0.07827108
2.22,-0.435142,-0.11907602,0.31618553,0.2768089,-0.3756691,0.09831655,0.071184084,0.058931313,-0.009702089,-0.04646774,-0.15171,0.06484816
2.23,-0.4624655,-0.07770524,0.3848889,0.26985347,-0.4236478,0.15329842,0.16598877,0.17823344,0.10501302,0.027812524,-0.1433222,0.048377976
2.24,-0.2783786,-0.028077418,0.25027123,0.1529519,-0.26439345,0.11077131,0.3542314,0.57587487,0.6357016,0.6348453,0.3232143,0.3128656
2.25,0.11184103,0.13323134,0.021453897,-0.12291815,0.045172635,0.07715278,-0.0049032443,0.36100018,0.75690883,1.069753,0.89414996,0.7436219
2.26,-0.23265076,0.1709537,0.40349042,0.030648064,-0.31802824,0.28695405,-1.1195356,-1.3738219,-1.020302,-0.5222873,-0.040311906,0.36748615
2.27,-0.40793905,-0.10366149,0.3041974,0.25558677,-0.3561581,0.10002956,-1.283678,-1.7050883,-1.574677,-1.0912818,-0.408563,0.20154727
2.28,-0.2938257,-0.13607189,0.15779477,0.21482423,-0.22576332,0.010551079,-0.48590645,-0.5339207,-0.54018784,-0.36409014,-0.12280638,0.25975227
2.29,-0.37558907,-0.12581739,0.24961583,0.25052136,-0.31259564,0.061465595,-0.12920442,-0.13287513,-0.19508775,-0.1674605,-0.15696682,0.12569591
2.3,-0.37965238,-0.08583076,0.2936777,0.23253241,-0.33666915,0.10361609,0.03272104,0.08022309,0.013554826,-0.005932236,-0.09696418,0.11916042
2.31,-0.4011552,-0.120304614,0.28080475,0.26042154,-0.34089646,0.07993572,0.054236908,0.09487952,0.017935378,-0.021880243,-0.12422056,0.09146432
2.32,-0.39790747,-0.11254678,0.2854652,0.25486007,-0.34154302,0.08613753,0.08258541,0.14009832,0.06381487,0.017391998,-0.107640594,0.09423153
2.33,-0.4039878,-0.11538913,0.28854564,0.25946748,-0.34622237,0.08636376,0.089110784,0.15294589,0.07164039,0.021751018,-0.11209618,0.08878651
2.34,-0.39717335,-0.10686093,0.2902168,0.25170517,-0.34365147,0.091511,0.10268663,0.17459802,0.10161187,0.039023623,-0.100132085,0.09333243
2.35,-0.39583826,-0.105161175,0.29078698,0.25018105,-0.34326482,0.09249983,0.10638869,0.18449914,0.112163775,0.043638617,-0.10286771,0.09108268
2.36,-0.38863227,-0.098391555,0.2901979,0.24333975,-0.33936805,0.09558066,0.11382159,0.1998791,0.12579559,0.054233283,-0.09626132,0.09996948
2.37,-0.38978902,-0.09735942,0.29227284,0.2433418,-0.3410037,0.097327076,0.11429142,0.21059185,0.13544445,0.06058497,-0.09035538,0.0998256
2.38,-0.38350922,-0.087052956,0.296527,0.23495077,-0.33997345,0.10457021,0.11714696,0.22122149,0.14845699,0.07194205,-0.08765125,0.10143047
2.39,-0.38096255,-0.07903724,0.3018719,0.22978872,-0.3414146,0.11120197,0.12397998,0.2396364,0.16552466,0.08468129,-0.07745891,0.10776035
2.4,-0.382334,-0.07236245,0.31009185,0.22696365,-0.34621605,0.118699946,0.13503157,0.25583538,0.18322043,0.09699201,-0.07103941,0.11271142
2.41,-0.37151447,-0.058340225,0.31302014,0.21465185,-0.34223446,0.12708266,0.14353573,0.2727199,0.20067449,0.1069609,-0.066386774,0.11606813
2.42,-0.3690544,-0.05117858,0.31775606,0.20990096,-0.3433412,0.133029,0.1566424,0.29444045,0.21901412,0.12163432,-0.058332574,0.121693365
2.43,-0.35880172,-0.039933298,0.31894857,0.19914198,-0.3389524,0.13929927,0.16620556,0.31828168,0.23774327,0.1392101,-0.04733041,0.12846261
2.44,-0.35126355,-0.030731933,0.32053062,0.19071974,-0.3358025,0.14463645,0.17599182,0.342036,0.25577116,0.15690003,-0.0363777,0.13743415
2.45,-0.3418667,-0.017681217,0.32419664,0.17949182,-0.33307248,0.15312617,0.18550034,0.36751398,0.2770389,0.1779659,-0.018897694,0.14686488
2.46,-0.33723643,-0.00788332,0.32929784,0.17233926,-0.3333203,0.16038549,0.18491326,0.3814791,0.2891581,0.18949908,-0.015552943,0.15307976
2.47,-0.3251999,0.008949587,0.33418047,0.15792353,-0.32971233,0.17136829,0.18008094,0.39107344,0.30111888,0.20121884,-0.002926717,0.16898924
2.48,-0.3231177,0.024016535,0.34714627,0.14925626,-0.33510563,0.18527193,0.17789145,0.3917239,0.30918816,0.21240896,0.0123203695,0.18280101
2.49,-0.31524426,0.037300583,0.35245788,0.13871099,-0.33381447,0.19473098,0.1637342,0.3836332,0.30981287,0.21597774,0.019626562,0.19194971
2.5,-0.30456606,0.054050162,0.35849386,0.12490473,-0.33165166,0.20609231,0.14954296,0.37044007,0.31028503,0.2192948,0.030217722,0.20247419
2.51,-0.29526773,0.06467503,0.3599589,0.11496864,-0.32773596,0.21213876,0.12522729,0.34738022,0.29940045,0.22137058,0.041621476,0.21311529
2.52,-0.29433775,0.057650756,0.35203302,0.118019305,-0.32317507,0.20463096,0.096129715,0.30489287,0.26348495,0.20208195,0.039972555,0.2149563
2.53,-0.31468442,0.03919389,0.35384288,0.1376289,-0.33425605,0.19606897,0.074480064,0.25259793,0.21470644,0.16649614,0.018733688,0.20277004
2.54,-0.33696342,0.0151042305,0.35201478,0.16066444,-0.3444768,0.1833025,0.06051108,0.2031219,0.1648825,0.12558441,-0.009109177,0.18446164
2.55,-0.35312855,-0.00087822066,0.35230127,0.17667016,-0.35263538,0.17537917,0.052841324,0.16078165,0.11893914,0.08625341,-0.038440406,0.1670296
2.56,-0.3760811,-0.017242653,0.35876536,0.19643562,-0.36735606,0.1704554,0.04928628,0.12639646,0.07957583,0.051330168,-0.06669567,0.14437896
2.57,-0.38894805,-0.030592322,0.35814625,0.20941202,-0.37358594,0.1635792,0.04394861,0.10254084,0.05273027,0.028636249,-0.08476009,0.12856661
2.58,-0.3994527,-0.04215969,0.3570993,0.22053514,-0.37818652,0.157145,0.045581106,0.09356003,0.041553564,0.016075715,-0.09649182,0.12450129
2.59,-0.40237838,-0.043793682,0.35842603,0.22303599,-0.38046062,0.15698594,0.044671282,0.09009989,0.03679415,0.01033867,-0.09662931,0.12314209
2.6,-0.40627372,-0.049326386,0.35705936,0.22757286,-0.3816068,0.15364689,0.04528075,0.08635812,0.035421796,0.00422177,-0.10397969,0.1174714
2.61,-0.40697488,-0.051012687,0.35603607,0.22877957,-0.38158655,0.15227951,0.04735812,0.08607216,0.03202548,0.0022323837,-0.10728207,0.11630636
2.62,-0.40538085,-0.04388083,0.36147615,0.22426732,-0.38338345,0.15859833,0.046226744,0.0869945,0.027787376,0.0021710822,-0.10912697,0.115233555
2.63,-0.40768555,-0.045212433,0.36256033,0.2261568,-0.38505986,0.15844052,0.0479083,0.09316263,0.032731712,0.0047974074,-0.10752021,0.11686082
2.64,-0.41151148,-0.049761828,0.3617547,0.23042761,-0.3866783,0.15582334,0.054503683,0.093376145,0.03689994,0.0047599655,-0.11113484,0.11365998
2.65,-0.40658626,-0.04579017,0.36085576,0.22598039,-0.3836981,0.15721367,0.05915694,0.097097486,0.04482,0.0068057487,-0.112446845,0.11048813
2.66,-0.40800402,-0.042730324,0.36524913,0.22514983,-0.3867527,0.160922,0.058618777,0.10368296,0.05150086,0.009834044,-0.107822895,0.11390802
2.67,-0.4137759,-0.048371293,0.36536965,0.23076093,-0.38955575,0.15815979,0.059942476,0.10357481,0.05316577,0.010964979,-0.10695904,0.114745855
2.68,-0.40954703,-0.039672967,0.36988118,0.22438174,-0.38972154,0.16476852,0.054119684,0.09807685,0.045829136,0.007434404,-0.10815671,0.11086615
2.69,-0.4137566,-0.03982376,0.37402314,0.22661099,-0.3937692,0.16681345,0.05522231,0.09492197,0.044191197,0.006353543,-0.114044055,0.10814092
2.7,-0.41615105,-0.04182356,0.3744285,0.22874679,-0.39534637,0.16597588,0.053757906,0.094522096,0.03887958,0.002867992,-0.11646284,0.11237618
2.71,-0.41318035,-0.041027952,0.37211725,0.22692554,-0.39263386,0.16532432,0.052717116,0.088086195,0.030850148,-0.0014286302,-0.11466872,0.110561974
2.72,-0.41549623,-0.045125335,0.37039593,0.22993234,-0.39300686,0.16243462,0.052674074,0.082267664,0.025244495,-0.0012597571,-0.11597067,0.11081418
2.73,-0.4204087,-0.04887865,0.3713944,0.23445599,-0.39594433,0.16104558,0.04540869,0.07661622,0.020603186,-0.005128272,-0.11730026,0.10792618
2.74,-0.4226564,-0.05168867,0.37092888,0.23696561,-0.39677384,0.15939303,0.044273503,0.071846545,0.015947824,-0.011841937,-0.12099135,0.104764104
2.75,-0.4195023,-0.052695274,0.36685434,0.23580377,-0.39330646,0.15694505,0.046079982,0.06986056,0.016741898,-0.013111781,-0.1206152,0.10656932
2.76,-0.42864233,-0.05965687,0.3689606,0.24381743,-0.3986939,0.15448318,0.048748154,0.06685716,0.013278408,-0.015072254,-0.12257721,0.106985435
2.77,-0.42105743,-0.050939623,0.3700615,0.23573056,-0.39560652,0.15920419,0.040381975,0.06611309,0.0059761982,-0.015704941,-0.12346921,0.10519145
2.78,-0.4214236,-0.030066518,0.39137045,0.22553521,-0.40647575,0.18039246,0.05475918,0.07363504,0.0125104645,-0.008358464,-0.117944084,0.109879054
2.79,-0.40804803,0.008221545,0.41627344,0.19956739,-0.41223505,0.2119906,0.08344203,0.09754905,0.035907324,0.013725902,-0.09811656,0.12755187
2.8,-0.40268782,0.044051725,0.44675592,0.17908123,-0.42473045,0.2451047,0.073463835,0.09268801,0.03848985,0.01818011,-0.093129136,0.13104255
2.81,-0.41493627,0.065202475,0.48004633,0.17461282,-0.44736853,0.2723804,0.049183704,0.07054858,0.024285711,0.010995795,-0.09877599,0.12734172
2.82,-0.3825093,0.092184134,0.47474328,0.1449178,-0.42858362,0.28315252,0.013503684,0.055156134,0.016120408,0.016012343,-0.0832816,0.14543676
2.83,-0.38684058,0.094061494,0.4810078,0.14617087,-0.4338206,0.2873201,0.0049075633,0.040934693,0.0023028215,0.005078197,-0.0897169,0.1496505
2.84,-0.3627034,0.08137808,0.4441309,0.14040768,-0.40354204,0.2625256,-0.02281742,0.025217764,-0.014200702,-0.0037024121,-0.08335067,0.16219974
2.85,-0.37945428,0.028193327,0.40749237,0.1753086,-0.39342287,0.21757947,-0.0018124154,0.03646875,-0.010309781,-0.008634554,-0.09214403,0.15217943
2.86,-0.42876968,-0.018715763,0.4102291,0.22348015,-0.41958553,0.19553119,0.01920678,0.038455267,-0.018148178,-0.026541952,-0.12062384,0.11841763
2.87,-0.42549342,-0.05640104,0.36924073,0.24072355,-0.3974614,0.15619934,0.024675727,0.041149616,-0.020905565,-0.030135838,-0.12621807,0.11067807
2.88,-0.43386486,-0.07244319,0.3612803,0.2528793,-0.39762536,0.14423136,0.031375695,0.030986052,-0.03650431,-0.047094196,-0.14490652,0.09778264
2.89,-0.43536097,-0.084335245,0.3510302,0.25951222,-0.39323583,0.1330733,0.03387769,0.03537271,-0.03170851,-0.04303867,-0.14436321,0.095076755
2.9,-0.44690847,-0.08432389,0.36269775,0.26536337,-0.40475115,0.13893671,0.04120045,0.04464,-0.024767539,-0.04528796,-0.14896066,0.09110975
2.91,-0.4425169,-0.09867485,0.34395802,0.27035406,-0.39319268,0.12252618,0.046536412,0.043629095,-0.020523565,-0.03992536,-0.14281708,0.09308842
2.92,-0.45002314,-0.08654831,0.36345822,0.26798305,-0.40671223,0.13822567,0.05549298,0.05459006,-0.014718215,-0.045029573,-0.15096043,0.08922624
2.93,-0.4606477,-0.10702812,0.35377362,0.283539,-0.40718478,0.1231212,0.084975205,0.07683016,-0.0040997937,-0.035895556,-0.15595263,0.07817262
2.94,-0.4763036,-0.037497617,0.43892944,0.25661615,-0.45762038,0.20048185,0.24008098,0.29757905,0.22296922,0.14786036,-0.08011535,0.10086974
2.95,-0.13668852,0.009305696,0.1460976,0.06351037,-0.14138494,0.077452645,0.33968058,0.6652517,0.8391682,0.95608217,0.6243428,0.52205056
2.96,0.06677018,0.23043925,0.16349676,-0.14883785,-0.04838257,0.19669746,-0.38464007,-0.15022044,0.29365003,0.7122803,0.7189684,0.719569
2.97,-0.380137,0.0912898,0.4713661,0.14416055,-0.42582747,0.2811034,-1.3831282,-1.8153815,-1.5473938,-1.0003031,-0.3395484,0.25792646
2.98,-0.3644257,-0.13002796,0.23427516,0.24696743,-0.2992446,0.051934995,-1.0127492,-1.2857981,-1.2148752,-0.81269467,-0.26844713,0.2767568
2.99,-0.3324286,-0.122294754,0.20997633,0.22710052,-0.2711988,0.043572143,-0.30494833,-0.31369442,-0.36095425,-0.25973776,-0.13418002,0.2282999
3.0,-0.4036383,-0.09275218,0.31100392,0.2479415,-0.35738006,0.10891803,-0.060288202,-0.053263936,-0.12625812,-0.104412876,-0.14189467,0.1310313
3.01,-0.40255702,-0.08378055,0.31868872,0.24283418,-0.36066335,0.11714485,0.05361937,0.10063942,0.018003467,-0.0032994312,-0.11042494,0.124326415
3.02,-0.41613802,-0.10601821,0.30999106,0.26075298,-0.36304122,0.101826884,0.06875454,0.11030548,0.025048967,-0.006667537,-0.124695085,0.10534148
3.03,-0.4150061,-0.09644627,0.31845325,0.25548166,-0.36656418,0.110723674,0.1009566,0.15180323,0.06340484,0.02191131,-0.11557501,0.10533335
3.04,-0.41504696,-0.09792485,0.3171945,0.25623748,-0.366175,0.10939603,0.10614903,0.15354817,0.067232974,0.020052923,-0.12077836,0.101534836
3.05,-0.41457736,-0.09388409,0.32074484,0.2540446,-0.36760798,0.11315971,0.10921201,0.17446229,0.09551685,0.03493324,-0.11534151,0.10266599
3.06,-0.41178522,-0.09192041,0.3198873,0.2516426,-0.3657458,0.11365568,0.11078554,0.1827549,0.10753704,0.042355925,-0.11220878,0.1060616
3.07,-0.40664387,-0.081532925,0.32526967,0.24385023,-0.36599475,0.12169709,0.120691024,0.20047104,0.12368328,0.05664557,-0.10483401,0.11004721
3.08,-0.4123989,-0.08153339,0.3308163,0.24686232,-0.37157273,0.12428761,0.12886922,0.21285385,0.13765147,0.067309715,-0.09941576,0.11491765
3.09,-0.41085345,-0.08204089,0.32881343,0.2462826,-0.36986604,0.123078845,0.13336883,0.22910509,0.15190172,0.07980596,-0.09288654,0.11738434
3.1,-0.4104501,-0.07554,0.33479822,0.24275497,-0.3726877,0.12941626,0.13809286,0.24183017,0.16573182,0.09087993,-0.085692525,0.11828569
3.11,-0.40452117,-0.06437583,0.34019035,0.23425241,-0.37234318,0.13762066,0.14171584,0.2580257,0.18314834,0.10125456,-0.08373732,0.122328214
3.12,-0.39810547,-0.055101395,0.34294778,0.2263731,-0.37042782,0.14368634,0.1502072,0.27489516,0.19788085,0.10931777,-0.075715646,0.12702875
3.13,-0.38759568,-0.044942785,0.34265143,0.21611719,-0.36510694,0.14854114,0.1641171,0.3013824,0.21717271,0.12828572,-0.060946543,0.13453907
3.14,-0.38466465,-0.03504102,0.34972653,0.20960176,-0.36720258,0.15697095,0.17276196,0.32616884,0.23365566,0.14599247,-0.053296115,0.13765375
3.15,-0.37631038,-0.0240822,0.3522072,0.19990793,-0.364228,0.16389224,0.17412055,0.3461776,0.24701478,0.15983215,-0.04460017,0.14368436
3.16,-0.3624645,-0.0038924753,0.35882372,0.18283476,-0.360729,0.17718707,0.18760607,0.37042108,0.27287135,0.18422681,-0.028908014,0.15654251
3.17,-0.35498512,0.015257324,0.3700917,0.16957453,-0.3625364,0.19229421,0.18804458,0.38807306,0.2927912,0.19967374,-0.014553893,0.1668277
3.18,-0.35241678,0.026052674,0.3783391,0.16288269,-0.36539856,0.20190243,0.1835275,0.39230913,0.3044106,0.21299674,-0.00076518353,0.18111397
3.19,-0.33524904,0.04655598,0.38189718,0.14408006,-0.35854244,0.21391323,0.17590614,0.38954443,0.30769518,0.21887642,0.0086416695,0.19136004
3.2,-0.3329646,0.06136125,0.39439148,0.13548233,-0.36364827,0.22765513,0.1588189,0.37688485,0.30539373,0.21847492,0.0141387535,0.19808622
3.21,-0.32495597,0.077668585,0.40264583,0.12352324,-0.36378706,0.23982309,0.14305276,0.36160183,0.3023434,0.2233577,0.027277244,0.21193027
3.22,-0.31809345,0.08052678,0.39856938,0.11859008,-0.35834438,0.23926921,0.12051603,0.33200496,0.284037,0.216708,0.03539761,0.22250517
3.23,-0.32751232,0.06815616,0.39575836,0.12948531,-0.36157307,0.23172194,0.09388286,0.28181574,0.23923485,0.18627682,0.022998072,0.21479347
3.24,-0.3471574,0.051421635,0.39862582,0.14762844,-0.3728907,0.22483203,0.07104009,0.229277,0.18609546,0.14702046,-4.0027517e-05,0.2003647
3.25,-0.37202454,0.024288926,0.3963745,0.17360835,-0.3842025,0.210062,0.06004785,0.18137328,0.13245715,0.104697734,-0.02853729,0.18191637
3.26,-0.38926798,0.001303457,0.39071974,0.19376826,-0.38997313,0.19578874,0.046186257,0.13962042,0.083183154,0.06509192,-0.060548235,0.15641934
3.27,-0.4064924,-0.010942619,0.3955969,0.20853533,-0.4011168,0.19222288,0.037341915,0.11273854,0.05051439,0.037976857,-0.08192283,0.14081764
3.28,-0.41730708,-0.022962641,0.39428356,0.2199056,-0.40576196,0.18540257,0.036871906,0.09538603,0.030223532,0.018602794,-0.09454466,0.13082539
3.29,-0.42204422,-0.029038636,0.39293018,0.22533327,-0.4074742,0.18167242,0.033596676,0.08331029,0.01544483,0.0048061814,-0.10685321,0.1212194
3.3,-0.4236821,-0.024946708,0.39890778,0.22399992,-0.41125986,0.18671653,0.035706583,0.083585344,0.012696312,0.0020014949,-0.11266239,0.12685816
3.31,-0.4320955,-0.034785863,0.39745632,0.23322566,-0.41476762,0.1811624,0.038115438,0.0816324,0.012575678,-0.00081908057,-0.113170646,0.12343856
3.32,-0.43018657,-0.036636304,0.39353248,0.23306142,-0.41173372,0.1781036,0.040374875,0.08160467,0.01014021,-0.0032964607,-0.117093466,0.119115196
3.33,-0.42988154,-0.0345873,0.39543405,0.23202282,-0.41268414,0.18022284,0.043147866,0.085145995,0.014194822,0.00130211,-0.11467345,0.12113142
3.34,-0.43318617,-0.03390111,0.39929053,0.23334315,-0.41622677,0.18245302,0.046675354,0.08399118,0.013956048,-0.00074888545,-0.119312756,0.11954923
3.35,-0.43160573,-0.031072378,0.40041974,0.23098798,-0.41592634,0.18441279,0.052256975,0.08738369,0.01909393,-0.0014355328,-0.12117976,0.11783934
3.36,-0.43848756,-0.035620444,0.402896,0.2367951,-0.4206843,0.18339448,0.055760153,0.089747794,0.02389146,-0.0014669149,-0.122228496,0.11620074
3.37,-0.43393704,-0.028796379,0.4051202,0.23123276,-0.41955274,0.18787393,0.050520934,0.094213106,0.030441696,0.0038046627,-0.1194908,0.11761228
3.38,-0.44220936,-0.03381593,0.40837216,0.23774333,-0.42516908,0.18705621,0.04774339,0.087526664,0.026542624,-0.0013756651,-0.123049185,0.1128227
3.39,-0.44271743,-0.03587873,0.4067691,0.23894846,-0.42475483,0.18518835,0.044718564,0.08928367,0.024471033,-0.0014291459,-0.12202797,0.112300396
3.4,-0.43963265,-0.032236636,0.40732995,0.23565695,-0.4234288,0.18735468,0.040059272,0.09179488,0.02325672,0.0008035342,-0.12146547,0.11332355
3.41,-0.4372595,-0.03306132,0.4042453,0.23486465,-0.42073482,0.18539433,0.038645405,0.08374032,0.016327336,-0.0040631173,-0.12723607,0.11116675
3.42,-0.4425695,-0.032474414,0.40997496,0.23727475,-0.4262969,0.18848202,0.034591798,0.07978311,0.013977234,-0.005656963,-0.1259812,0.111881785
3.43,-0.4420331,-0.034205053,0.40796915,0.2378616,-0.42490792,0.18660453,0.032910757,0.075486146,0.0068504596,-0.0110367825,-0.1291194,0.11015465
3.44,-0.43984598,-0.034747835,0.4052402,0.2370007,-0.42242417,0.18492067,0.033353876,0.068635985,-0.0012384135,-0.016408326,-0.13312519,0.108291365
3.45,-0.44048524,-0.0337984,0.4067769,0.23690096,-0.4236862,0.18623894,0.02844695,0.06579749,-0.000114894654,-0.01761687,-0.13086149,0.1100949
