time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
1.7,-0.16742602,-0.015624362,0.15183054,0.09151191,-0.15971771,0.0681911,-0.1764646,-0.13686135,0.11088763,0.07905677,-0.041901555,0.04549173
1.71,-0.16828215,-0.009093274,0.15925007,0.088721044,-0.16372457,0.07516812,-0.18063846,-0.14153595,0.10592392,0.077475764,-0.042671982,0.04101305
1.72,-0.16420099,-0.0142870415,0.15012304,0.08929127,-0.15719576,0.06784152,-0.18130192,-0.14048357,0.10775681,0.07770965,-0.042217538,0.041702755
1.73,-0.16552912,-0.0151869245,0.1504561,0.090456374,-0.15818696,0.06763392,-0.18485609,-0.14414468,0.10715831,0.075490035,-0.043474063,0.04142622
1.74,-0.16632944,-0.024418462,0.14196135,0.09536803,-0.154129,0.058720887,-0.1874075,-0.1501194,0.10290942,0.06948243,-0.044534184,0.03873226
1.75,-0.16041726,-0.014057957,0.14638297,0.087274134,-0.15345381,0.06610009,-0.18839002,-0.14846216,0.102280445,0.07009788,-0.042691886,0.041007712
1.76,-0.16024916,-0.01944892,0.14067893,0.08978178,-0.1503665,0.06061537,-0.19056718,-0.1488655,0.100508146,0.07060357,-0.042958636,0.037100077
1.77,-0.16094777,-0.013432055,0.14761814,0.08710285,-0.15424533,0.06710015,-0.191475,-0.14997883,0.100351624,0.07015327,-0.040626284,0.037832756
1.78,-0.16284494,-0.022893054,0.13983901,0.09286011,-0.15123513,0.058448598,-0.19172995,-0.14983366,0.09959029,0.06573963,-0.0419527,0.0362987
1.79,-0.15974757,-0.013847531,0.14576532,0.08678789,-0.15275735,0.06589942,-0.19022745,-0.14907974,0.09858808,0.067385875,-0.038642947,0.039011005
1.8,-0.15861283,-0.015416734,0.1430152,0.08706731,-0.15084785,0.063728355,-0.18980928,-0.14638215,0.097908035,0.067930065,-0.037082866,0.04070133
1.81,-0.16136473,-0.013425463,0.14784224,0.08744098,-0.15458606,0.06715966,-0.19552338,-0.1488876,0.09419723,0.066466406,-0.04072892,0.04088081
1.82,-0.15661557,-0.01680199,0.1397821,0.08672466,-0.1482513,0.061459534,-0.19100991,-0.14416446,0.0992379,0.06880462,-0.03648442,0.043206874
1.83,-0.15791935,-0.015203769,0.1427703,0.08642656,-0.15044174,0.06379475,-0.19377917,-0.14625746,0.098313384,0.06387087,-0.039329693,0.043302353
1.84,-0.15413405,-0.016713688,0.13720745,0.08549076,-0.1457141,0.060256384,-0.18735181,-0.1379806,0.106991604,0.07319386,-0.03078692,0.047506116
1.85,-0.14383437,0.021629918,0.16564648,0.06108614,-0.1547707,0.093741514,-0.16120239,-0.115541086,0.12917559,0.09520431,-0.009859343,0.060901474
1.86,-0.12597534,0.037600536,0.1635577,0.04422643,-0.1448046,0.10062796,-0.13298774,-0.08442733,0.15230621,0.10903206,0.004107894,0.07445803
1.87,-0.11170646,0.046538435,0.15822928,0.032589417,-0.13495839,0.10240242,-0.12348018,-0.070185766,0.16168344,0.11164796,0.01080534,0.074059345
1.88,-0.07364633,0.08540378,0.15897779,-0.0059480653,-0.11621822,0.12220433,-0.1005866,-0.032844815,0.1950169,0.13930798,0.036328845,0.10224234
1.89,-0.04301552,0.1296794,0.17262895,-0.04339796,-0.10782473,0.15118347,-0.13169739,-0.02937203,0.21274213,0.16136299,0.061822917,0.13545613
1.9,-0.040469877,0.12115494,0.1614859,-0.04027455,-0.10090866,0.1413603,-0.20651236,-0.10091152,0.1736905,0.14068559,0.048997883,0.12698926
1.91,-0.06357176,0.06640326,0.12992829,-0.0014033496,-0.096641965,0.09817697,-0.23018658,-0.14371608,0.12619318,0.10248056,0.017404182,0.1005774
1.92,-0.111060694,0.02470515,0.13573162,0.0431325,-0.12346129,0.080273926,-0.21551035,-0.1386681,0.122256316,0.0989763,0.007913486,0.08263715
1.93,-0.14566062,0.0031065487,0.14875977,0.07128937,-0.14725527,0.075929806,-0.20735793,-0.14190853,0.11625656,0.0878284,-0.0066230875,0.06746681
1.94,-0.16073948,-0.03668557,0.12410087,0.098641984,-0.14238676,0.04369651,-0.20701972,-0.14885421,0.101874895,0.07198143,-0.028250346,0.048328497
1.95,-0.17211443,-0.043965243,0.12828824,0.108084016,-0.15021296,0.042094722,-0.21544622,-0.16456096,0.092107125,0.06384359,-0.033261508,0.04526889
1.96,-0.17229445,-0.054517254,0.117696755,0.11341308,-0.14496769,0.03168603,-0.20968473,-0.1620968,0.09104659,0.05523932,-0.04432513,0.036944278
1.97,-0.16758727,-0.041647743,0.12590168,0.104617104,-0.14673397,0.042155508,-0.22174807,-0.16620727,0.090291984,0.06237903,-0.03921665,0.04459676
1.98,-0.19141859,-0.0599551,0.13146135,0.12583765,-0.16154402,0.035783708,-0.19301426,-0.15338537,0.089740306,0.05805855,-0.04809236,0.027429087
1.99,-0.2433024,-0.021847213,0.22133282,0.13252246,-0.23229876,0.099704556,-0.26841903,-0.29082343,0.056577485,0.09110536,-0.008427198,0.07028691
2.0,-0.20179093,-0.082261585,0.11953954,0.14194167,-0.1606601,0.018630262,-0.50889885,-0.62659705,-0.14906375,0.005899444,-0.06313553,0.053448
2.01,0.111673124,0.17508477,0.06342242,-0.14333266,0.024104832,0.11930143,-0.616201,-0.58467954,-0.052401632,0.14542654,0.09264581,0.2645078
2.02,0.39189792,0.26878566,-0.12278415,-0.33035222,0.2575573,0.072716214,-0.7299255,-0.70339817,-0.13086629,0.10527489,0.07570235,0.29394177
2.03,-0.07316449,0.028771725,0.102078415,0.022128548,-0.08752454,0.06540436,-0.5722722,-0.90931535,-0.31617048,-0.05435152,-0.087181486,0.069859765
2.04,-0.36945462,-0.13653398,0.23290001,0.25307983,-0.30117378,0.04804683,-0.59211826,-0.8917691,-0.33726948,-0.08405018,-0.12752606,-0.011382012
2.05,-0.29063916,-0.1572645,0.1335767,0.2239123,-0.21215409,-0.011910984,-0.4873781,-0.5829494,-0.1907035,-0.06739567,-0.13151355,-0.039984304
2.06,-0.1926231,-0.0672931,0.12523198,0.12989683,-0.15887733,0.029029256,-0.26446664,-0.22519587,0.052732006,0.054240964,-0.040312372,0.03245489
2.07,-0.16396151,-0.04766029,0.11614636,0.10583389,-0.14011848,0.034314074,-0.23383579,-0.16424523,0.090102404,0.07268779,-0.024413204,0.045474686
2.08,-0.17255373,-0.05950523,0.11287718,0.11600104,-0.14273252,0.026726449,-0.22323553,-0.14353482,0.105622195,0.08217094,-0.018223587,0.051153217
2.09,-0.15961109,-0.04816715,0.11134358,0.10388643,-0.1354598,0.03168779,-0.22147305,-0.14200877,0.10782289,0.08467352,-0.0146648185,0.054896373
2.1,-0.16145428,-0.05174819,0.10968686,0.1065378,-0.13555478,0.029044267,-0.2140564,-0.1317996,0.11496743,0.09502207,-0.007666343,0.059538357
2.11,-0.14516005,-0.03156957,0.11355012,0.088306494,-0.12935917,0.040949956,-0.21029007,-0.124623075,0.12084748,0.10427715,-0.0031008066,0.068590134
2.12,-0.15568422,-0.039232247,0.11638228,0.09750317,-0.13605979,0.038553424,-0.20816311,-0.1215404,0.1259697,0.107455984,-0.00058052776,0.070705235
2.13,-0.14301148,-0.025997238,0.116993405,0.084503934,-0.12999234,0.04544086,-0.20608884,-0.12044044,0.12893769,0.11415929,0.006651447,0.07537746
2.14,-0.16457626,-0.053854827,0.11070207,0.10921712,-0.13761212,0.028418731,-0.2135293,-0.1265755,0.1270377,0.110564806,-0.00037820594,0.068518355
2.15,-0.16943231,-0.03971851,0.12982485,0.104562216,-0.1496675,0.04507311,-0.2133145,-0.12452609,0.13603628,0.11989912,0.0077035544,0.07783073
2.16,-0.15370056,-0.022573862,0.13111933,0.08809972,-0.1423972,0.054358277,-0.20685427,-0.1162309,0.14228271,0.13632017,0.02123863,0.08910362
2.17,-0.15909265,-0.009407986,0.14956026,0.08419142,-0.1542795,0.07010753,-0.21069779,-0.12220623,0.14510566,0.14497711,0.026719345,0.09847501
2.18,-0.14881936,-0.0018150517,0.14694041,0.07534022,-0.14783317,0.07259901,-0.2081255,-0.12179801,0.15429424,0.15331696,0.038198013,0.11220548
2.19,-0.14557943,0.013983931,0.15963249,0.06583779,-0.15266363,0.08674671,-0.21576092,-0.13162163,0.15515201,0.15967853,0.046308022,0.1179688
2.2,-0.144539,0.021102373,0.16555029,0.0617918,-0.15511407,0.09338291,-0.2155823,-0.1365366,0.16413343,0.17375217,0.06061551,0.13519211
2.21,-0.13462406,0.058109067,0.19270329,0.03822324,-0.16366391,0.1255026,-0.2170839,-0.14707424,0.16839834,0.19143407,0.07972484,0.1574688
2.22,-0.13915987,0.06248814,0.20172371,0.038370665,-0.17038594,0.13204396,-0.228307,-0.17220679,0.1607126,0.2018942,0.09190155,0.17093933
2.23,-0.13998778,0.092376746,0.23251517,0.023648974,-0.18628302,0.16253911,-0.23826195,-0.20197809,0.15775453,0.21472935,0.11255812,0.1955455
2.24,-0.14394863,0.107541345,0.25141844,0.018109504,-0.19764404,0.17923993,-0.24988626,-0.24076165,0.1485103,0.22756691,0.12588754,0.212843
2.25,-0.14714478,0.14086306,0.28787586,0.0032557365,-0.2175402,0.21392216,-0.25515458,-0.27706867,0.14109609,0.24563922,0.14846753,0.23751122
2.26,-0.15230663,0.16269828,0.3149127,-0.005329518,-0.23357071,0.23832631,-0.2574108,-0.31081367,0.1365998,0.26351026,0.16839653,0.25997913
2.27,-0.15671244,0.19271468,0.34954342,-0.017993549,-0.2530428,0.27057332,-0.26023686,-0.3439397,0.12863775,0.27345908,0.18182115,0.27683645
2.28,-0.16582574,0.17882721,0.34468302,-0.0064551965,-0.25526237,0.26122203,-0.24918206,-0.35538954,0.12044209,0.27176917,0.18116343,0.2727418
2.29,-0.17958242,0.161578,0.341039,0.00899346,-0.26025647,0.2506523,-0.22060956,-0.33932513,0.116872884,0.25927502,0.16290902,0.24919745
2.3,-0.19346121,0.11936976,0.31263947,0.037045777,-0.2529833,0.21553428,-0.18509209,-0.29815266,0.12252125,0.24151826,0.14026596,0.21656507
2.31,-0.2039046,0.08560952,0.28951687,0.059152085,-0.24670391,0.18721524,-0.16879027,-0.2609256,0.12804025,0.22173592,0.11510655,0.18831678
2.32,-0.2049646,0.04660026,0.25169435,0.07922684,-0.22841078,0.14926314,-0.16787055,-0.23106457,0.13454027,0.20386867,0.09011636,0.1610739
2.33,-0.1985817,0.027559446,0.22608705,0.085501,-0.21230258,0.12680717,-0.17501548,-0.2048652,0.14030628,0.19441722,0.075292155,0.14234555
2.34,-0.18557099,0.007474873,0.19300722,0.089122534,-0.18931943,0.10023608,-0.18085647,-0.18043634,0.14717092,0.1878678,0.06418229,0.13120374
2.35,-0.17391378,0.0031295894,0.17694026,0.085335605,-0.1754154,0.090073094,-0.1848498,-0.16128443,0.15397523,0.18102475,0.0568573,0.124185115
2.36,-0.17114364,-0.015922341,0.15518394,0.09353123,-0.1631967,0.069666125,-0.18966198,-0.14731704,0.15960005,0.17417435,0.048886012,0.11989037
2.37,-0.16746256,-0.013274147,0.1541641,0.09035213,-0.16071892,0.07043431,-0.1906222,-0.1348859,0.16741735,0.17457928,0.04749959,0.116543084
2.38,-0.15978442,-0.022440571,0.13740362,0.09122955,-0.14865653,0.05748638,-0.18692355,-0.11982345,0.17648926,0.17967647,0.04775481,0.11936865
2.39,-0.15708092,-0.023226775,0.13373072,0.090115935,-0.14545089,0.055361986,-0.18469335,-0.11302611,0.1796741,0.1803266,0.0479383,0.11805527
2.4,-0.15843487,-0.035330705,0.123242244,0.09684456,-0.1407021,0.04388465,-0.18120204,-0.10512901,0.1838186,0.18317804,0.047161072,0.115591116
2.41,-0.16077894,-0.035136234,0.12559184,0.09788875,-0.14328155,0.045244746,-0.17958361,-0.10139124,0.18566184,0.1860543,0.050745722,0.11842139
2.42,-0.1542103,-0.03934664,0.114772014,0.09679715,-0.1344312,0.037684437,-0.17513531,-0.09525886,0.19261354,0.18972377,0.05301109,0.11806104
2.43,-0.15862396,-0.035736118,0.12277799,0.09711834,-0.1407009,0.043587714,-0.17766792,-0.09699259,0.18904614,0.18637146,0.050188877,0.11632267
2.44,-0.16093466,-0.0461265,0.11492501,0.10353854,-0.13806282,0.034343544,-0.17720173,-0.09202897,0.19190226,0.18660454,0.049372975,0.115565196
2.45,-0.1551009,-0.03599642,0.11888757,0.095538355,-0.1369844,0.041422386,-0.17799431,-0.091161296,0.19303946,0.18958111,0.052642036,0.11507098
2.46,-0.15594901,-0.048721764,0.107100435,0.10231262,-0.13144396,0.029093435,-0.18020326,-0.092762396,0.19484946,0.18947227,0.05132485,0.115990825
2.47,-0.1551239,-0.046525415,0.10869414,0.1009045,-0.13183431,0.031018883,-0.18257712,-0.094856896,0.19412829,0.18641126,0.048363134,0.114867665
2.48,-0.1545078,-0.0532255,0.10118483,0.103905655,-0.12786578,0.024073733,-0.18295106,-0.094880804,0.19135769,0.18602307,0.04826822,0.11237089
2.49,-0.1557483,-0.052731197,0.10279978,0.104176216,-0.12926215,0.025149778,-0.18749775,-0.09514706,0.19044422,0.18253839,0.04526644,0.10789785
2.5,-0.14570417,-0.053273514,0.092251204,0.09942551,-0.11903314,0.01947379,-0.18705346,-0.09300767,0.19232394,0.18566382,0.04711293,0.109413765
2.51,-0.14784221,-0.04885667,0.09905833,0.098308645,-0.12351417,0.025039457,-0.19139586,-0.09334101,0.18993555,0.18359007,0.04628642,0.10860614
2.52,-0.14160658,-0.047770597,0.09401038,0.09475301,-0.11790801,0.023024777,-0.18897693,-0.09183628,0.19687039,0.19530578,0.051708724,0.10963263
2.53,-0.14287263,-0.043769617,0.099314585,0.0934229,-0.12114335,0.02781486,-0.19182628,-0.09530293,0.19599839,0.1949703,0.053640466,0.10767275
2.54,-0.1470648,-0.05151455,0.09558456,0.09927056,-0.121319056,0.021974972,-0.1957649,-0.095407575,0.19387841,0.19230078,0.04931847,0.10498883
2.55,-0.1470599,-0.04781312,0.09931046,0.097430006,-0.12314029,0.025830297,-0.19652559,-0.09562926,0.19504873,0.190287,0.051744834,0.10724999
2.56,-0.14383578,-0.04748866,0.096387684,0.09580013,-0.12007969,0.024473127,-0.19571419,-0.095333494,0.19370727,0.19165328,0.050781652,0.10398041
2.57,-0.14996976,-0.046486802,0.10353145,0.098198466,-0.12682512,0.028452577,-0.19734633,-0.09876317,0.19225954,0.19023745,0.047085196,0.10565498
2.58,-0.13748406,-0.040240906,0.097263716,0.08878951,-0.117328614,0.028483147,-0.19486201,-0.09546125,0.19694194,0.1943362,0.050678473,0.1126934
2.59,-0.12962455,-0.019482298,0.110134356,0.07452617,-0.11981621,0.045348503,-0.18514392,-0.08875474,0.20854557,0.20392814,0.056957394,0.11662578
2.6,-0.12568776,-0.0023596592,0.123178184,0.06397963,-0.12454352,0.060564607,-0.15550269,-0.06537229,0.2275597,0.2181914,0.07025803,0.13046873
2.61,-0.10845423,0.018760752,0.12716249,0.044939723,-0.11771893,0.072949655,-0.13430656,-0.040674783,0.24535534,0.23346874,0.07836991,0.14088573
2.62,-0.087802894,0.022735735,0.11050057,0.032597426,-0.09923028,0.06664499,-0.12259128,-0.018688984,0.26051983,0.24364565,0.08544842,0.14966856
2.63,-0.048345424,0.077725835,0.12602918,-0.014785826,-0.08721667,0.10187324,-0.10858932,0.015361488,0.29459727,0.2674694,0.11243654,0.17909741
2.64,-0.019282734,0.10780331,0.12695563,-0.044308405,-0.07308567,0.117330626,-0.15550356,-0.0017167773,0.29686356,0.2838738,0.129803,0.201527
2.65,-0.02654515,0.09036434,0.11703498,-0.03186734,-0.0717799,0.103685424,-0.21991439,-0.07025397,0.25069186,0.26714575,0.11919672,0.19727382
2.66,-0.050716225,0.02583285,0.07676513,0.012245795,-0.063635804,0.05120049,-0.23077762,-0.097965516,0.2190411,0.23347777,0.08374763,0.16688775
2.67,-0.09775272,0.0085450625,0.10634375,0.044647846,-0.10206861,0.057388954,-0.21540011,-0.095678955,0.21637584,0.23067929,0.077359356,0.15713046
2.68,-0.130996,-0.03526443,0.09604645,0.08322067,-0.113552086,0.03046069,-0.20682524,-0.09568444,0.20845848,0.21875179,0.060110904,0.1334413
2.69,-0.14381959,-0.05270848,0.09109193,0.09828767,-0.11744073,0.019192306,-0.21045072,-0.1071734,0.19110698,0.19796924,0.041543145,0.11685466
2.7,-0.1478256,-0.06722732,0.08046385,0.107476905,-0.1141129,0.0065420847,-0.21923968,-0.11846225,0.183092,0.19587326,0.03656574,0.1114403
2.71,-0.15307103,-0.0623135,0.09062163,0.10768057,-0.121879436,0.014173688,-0.20957315,-0.110636786,0.18607296,0.19977151,0.041110005,0.11313131
2.72,-0.1445425,-0.07199764,0.07240747,0.108193964,-0.108433805,0.00014517012,-0.22202483,-0.11888793,0.18200824,0.19512402,0.039970126,0.112585254
2.73,-0.18787032,-0.0709136,0.11705592,0.1293707,-0.15240127,0.02304977,-0.18360445,-0.1074554,0.19074893,0.20592521,0.044210248,0.10805052
2.74,-0.22149336,-0.05916317,0.16232368,0.14027424,-0.1919412,0.0516184,-0.3233606,-0.31967232,0.11163004,0.21484588,0.06866938,0.14744824
2.75,-0.1481374,-0.08227952,0.065906905,0.11521926,-0.1069639,-0.008273719,-0.5407067,-0.6038425,-0.06782433,0.13477905,0.020768026,0.14173149
2.76,0.24256998,0.21070248,-0.031815644,-0.22669502,0.13718434,0.08947023,-0.6578193,-0.5381339,0.048382327,0.2903182,0.19072545,0.37250116
2.77,0.36814833,0.1731627,-0.19442415,-0.27069855,0.28138104,-0.01091735,-0.7374445,-0.74014795,-0.12767017,0.16397801,0.08060432,0.28393272
2.78,-0.1768952,-0.069840096,0.10699449,0.123326,-0.14187594,0.018495925,-0.5710838,-0.87988824,-0.24727923,0.056288168,-0.034128804,0.10364713
2.79,-0.35270667,-0.19159248,0.16106816,0.27219477,-0.25704217,-0.015298682,-0.6127317,-0.80735165,-0.24011335,0.03661229,-0.0665896,0.047208916
2.8,-0.25203463,-0.17107424,0.08095226,0.21155424,-0.16652007,-0.045045786,-0.42936972,-0.43775356,-0.035085402,0.10142533,-0.03292867,0.05787092
2.81,-0.1782662,-0.09062436,0.08746895,0.13432366,-0.1328921,-0.0016445711,-0.24812855,-0.15793884,0.15706207,0.19928378,0.044269945,0.120444685
2.82,-0.15920363,-0.088084675,0.07111264,0.12366924,-0.115262516,-0.008513497,-0.2315014,-0.12395443,0.17654453,0.2050638,0.045944303,0.11744832
2.83,-0.16215518,-0.08065816,0.081666425,0.12143783,-0.12199335,0.0006220739,-0.22186357,-0.1064566,0.19113469,0.21369761,0.057113063,0.12731579
2.84,-0.15826982,-0.08672821,0.071535036,0.12241975,-0.1147886,-0.0076804548,-0.22179636,-0.105553605,0.18817928,0.21199629,0.051331054,0.12760293
2.85,-0.1490489,-0.068646625,0.080595866,0.10871352,-0.11475446,0.006053216,-0.21406537,-0.096955925,0.19898598,0.220492,0.060217842,0.13243033
2.86,-0.14987665,-0.07405883,0.075836584,0.1119149,-0.11286787,0.0010329225,-0.21270254,-0.09619536,0.19893065,0.21641004,0.06029486,0.13301052
2.87,-0.15618587,-0.07097706,0.08533959,0.113594554,-0.120784484,0.0071592554,-0.21249287,-0.093644805,0.19941166,0.22192384,0.06236851,0.13600552
2.88,-0.15364088,-0.06750119,0.085998766,0.11058899,-0.11984689,0.00926971,-0.20921686,-0.09005884,0.20316607,0.23024091,0.06915835,0.13844833
2.89,-0.15412945,-0.06356055,0.09057512,0.10871337,-0.12225956,0.013400881,-0.20914242,-0.09091855,0.20789933,0.23150331,0.07379681,0.14229463
2.9,-0.1565703,-0.060177736,0.09647318,0.108358204,-0.12653117,0.018069921,-0.20926318,-0.09155342,0.20787773,0.2369516,0.07706388,0.14544195
2.91,-0.15967803,-0.053780463,0.105907984,0.10670271,-0.13280313,0.02608165,-0.21141762,-0.089780904,0.20852973,0.24607353,0.08524295,0.15620233
2.92,-0.14740139,-0.040710583,0.10679547,0.09405812,-0.12710798,0.033119723,-0.2107459,-0.08999359,0.2168346,0.2538254,0.09486373,0.16714174
2.93,-0.14919321,-0.031016804,0.118012235,0.09016211,-0.13360678,0.0434336,-0.21482298,-0.09659502,0.21707018,0.2603522,0.10138073,0.17543273
2.94,-0.14344275,-0.017568447,0.12600325,0.08046055,-0.13464417,0.0541711,-0.21549499,-0.10193279,0.22303271,0.27158117,0.11244929,0.18593305
2.95,-0.1415684,0.0008733267,0.14248732,0.07044494,-0.14214805,0.07170705,-0.22133398,-0.11574907,0.21958946,0.27705124,0.119875215,0.1982782
2.96,-0.1406066,0.01560498,0.15635091,0.06254677,-0.14857759,0.085951574,-0.22480834,-0.13053803,0.22003599,0.29060978,0.13679415,0.21460296
2.97,-0.13969432,0.041120876,0.18086821,0.049345635,-0.160374,0.11108003,-0.23236379,-0.15437123,0.21909949,0.30803335,0.15654956,0.23254642
2.98,-0.13648917,0.06346486,0.19983596,0.03651639,-0.16821611,0.13174245,-0.23862566,-0.18229383,0.21296096,0.31943256,0.17201774,0.25208133
2.99,-0.13903977,0.09125964,0.23033038,0.02387657,-0.1846117,0.16083236,-0.2460907,-0.21657428,0.20892979,0.332608,0.18806157,0.27274293
3.0,-0.13763568,0.12099179,0.25870395,0.008284162,-0.19821425,0.18948635,-0.25089732,-0.25094977,0.20058723,0.34390697,0.20386736,0.29248953
3.01,-0.14216003,0.15250888,0.29476136,-0.005062253,-0.21868119,0.22312751,-0.256778,-0.2848476,0.19561379,0.3610169,0.22354159,0.30850282
3.02,-0.14570329,0.16816089,0.31397077,-0.011138426,-0.22994322,0.24066831,-0.25605857,-0.31196296,0.18755531,0.36942807,0.23101382,0.3166541
3.03,-0.15346399,0.1639897,0.31765246,-0.005274722,-0.23553808,0.2402206,-0.24014093,-0.31720084,0.17653982,0.35967273,0.22357722,0.30603024
3.04,-0.17331159,0.13014309,0.30355024,0.021535002,-0.23834816,0.21622375,-0.2114759,-0.2987547,0.17742649,0.33647457,0.19414912,0.27849406
3.05,-0.1914593,0.09659686,0.28796276,0.04741144,-0.23964344,0.1918423,-0.17824829,-0.26212087,0.18059006,0.3136605,0.16911952,0.24310721
3.06,-0.19861567,0.061531045,0.26017553,0.068466425,-0.22930935,0.16082013,-0.16240355,-0.22919858,0.19039051,0.29569888,0.14414628,0.2125562
3.07,-0.20046166,0.03167846,0.2321844,0.08426852,-0.21629156,0.13197838,-0.16240358,-0.20128031,0.18458155,0.27212796,0.118315,0.18658422
3.08,-0.19351867,0.0036554374,0.1970759,0.09487404,-0.19533247,0.10039099,-0.16758436,-0.17510583,0.19322123,0.26019007,0.10192623,0.17206101
3.09,-0.18693605,-0.002748221,0.18413311,0.09488669,-0.18556772,0.090714805,-0.17615233,-0.1577007,0.19759807,0.24962927,0.088968754,0.15750149
3.1,-0.17900266,-0.015506963,0.16345288,0.0972448,-0.17112204,0.07393234,-0.18145487,-0.14160313,0.20153613,0.24111344,0.077848464,0.14681864
3.11,-0.17105795,-0.016555928,0.15435539,0.09372134,-0.16263424,0.06902981,-0.18588936,-0.12803243,0.20348799,0.23761772,0.070830725,0.14217274
3.12,-0.1719839,-0.026913261,0.1449715,0.099405475,-0.15850239,0.059055615,-0.1871534,-0.118301295,0.20539464,0.23429511,0.06531405,0.13676937
3.13,-0.16908558,-0.024270203,0.145002,0.09671269,-0.15714781,0.06038535,-0.18694705,-0.11207989,0.20915127,0.23494917,0.064562686,0.13280909
3.14,-0.16322207,-0.022524124,0.14062414,0.09297472,-0.15184623,0.058973618,-0.1835228,-0.102612235,0.21551277,0.23747571,0.06623835,0.13165647
3.15,-0.17650208,-0.030875402,0.14556341,0.10372877,-0.1609553,0.05731273,-0.18399702,-0.100748725,0.21421152,0.23685822,0.06276184,0.13173859
3.16,-0.16998196,-0.025038633,0.14510809,0.097549364,-0.15753068,0.06004956,-0.18008332,-0.09344457,0.22100899,0.23970854,0.06409497,0.1260514
3.17,-0.17035544,-0.020936286,0.14938481,0.09571249,-0.1598422,0.06407706,-0.18034004,-0.0917353,0.221161,0.23840319,0.06107229,0.12451115
3.18,-0.17288792,-0.021919778,0.15082361,0.09748072,-0.16186835,0.064422004,-0.17802429,-0.088975616,0.22047225,0.2388565,0.059577264,0.12264239
3.19,-0.17435867,-0.024131382,0.14998248,0.09928833,-0.16202353,0.06285794,-0.17864315,-0.088596545,0.2210822,0.23551334,0.057565067,0.11794075
3.2,-0.16981883,-0.021282794,0.14847378,0.09556999,-0.15913346,0.06356853,-0.17643659,-0.08498316,0.22383115,0.2422727,0.06184466,0.118364036
3.21,-0.16640663,-0.020304097,0.1461315,0.093316,-0.15626131,0.06294003,-0.17896646,-0.08643077,0.22344837,0.23769242,0.05706597,0.12019671
3.22,-0.16373162,-0.020627134,0.14322497,0.09230029,-0.15355782,0.06132133,-0.17872138,-0.08582396,0.22584625,0.23757048,0.05613547,0.11557333
3.23,-0.16734304,-0.018548768,0.14888184,0.09296073,-0.15815185,0.06506608,-0.18176852,-0.086838745,0.22583766,0.2360546,0.054670967,0.11380145
3.24,-0.16638161,-0.023068927,0.14324836,0.0947551,-0.15475263,0.06004084,-0.18346167,-0.08616879,0.2241914,0.23266178,0.049041886,0.11646808
3.25,-0.16317704,-0.021560296,0.14168748,0.09240317,-0.15254112,0.060099483,-0.18726043,-0.08771894,0.22536772,0.23200817,0.04664366,0.106668584
3.26,-0.16588372,-0.022650667,0.14322792,0.09446829,-0.15453392,0.060287632,-0.18238835,-0.082104266,0.23456371,0.23971534,0.051770326,0.10839707
3.27,-0.1633771,-0.016871544,0.146547,0.09025306,-0.1550136,0.06482569,-0.18583861,-0.086277105,0.23273738,0.23888014,0.046302933,0.10557537
3.28,-0.16477537,-0.020439425,0.14438814,0.09259855,-0.15461934,0.06204407,-0.18433277,-0.084828705,0.23447073,0.2412243,0.048989423,0.11223859
3.29,-0.16219404,-0.012740431,0.14940523,0.08749736,-0.15577732,0.06831454,-0.1870337,-0.08770298,0.2353374,0.24112809,0.049083874,0.1006917
3.3,-0.15951543,-0.014858466,0.14461337,0.087177694,-0.15196475,0.064836346,-0.18430671,-0.080583096,0.24213803,0.24455336,0.049512807,0.10035736
3.31,-0.15904105,-0.017518846,0.14147411,0.08842435,-0.15022509,0.061843626,-0.18298236,-0.07981161,0.23857306,0.23987633,0.043773443,0.10087682
3.32,-0.1657646,-0.02256758,0.1433207,0.09416698,-0.15459788,0.06030704,-0.17964013,-0.07473206,0.2441775,0.23930186,0.0416043,0.09822295
3.33,-0.16337939,-0.017642273,0.14565323,0.090492144,-0.15453278,0.06396114,-0.18041362,-0.07463635,0.24300149,0.23448664,0.037984584,0.09501317
3.34,-0.15734923,-0.008301236,0.14882319,0.08271838,-0.15310785,0.07035223,-0.16916424,-0.06605744,0.25483966,0.2430243,0.04318503,0.101794526
3.35,-0.14930911,0.018468142,0.16752352,0.06533937,-0.15834063,0.09304506,-0.14327206,-0.043651365,0.27992386,0.25634336,0.054826103,0.1103629
3.36,-0.12971105,0.035927005,0.16564433,0.046842057,-0.14772008,0.10063775,-0.11526755,-0.016204664,0.29977334,0.2678787,0.06574266,0.119582586
3.37,-0.120827034,0.03321821,0.1540558,0.04381371,-0.13738592,0.09357404,-0.10161321,0.0066599916,0.31346586,0.27028504,0.06869432,0.12202165
3.38,-0.06830566,0.09252247,0.1607799,-0.012091646,-0.114625975,0.12672657,-0.07681192,0.04894524,0.36031982,0.30366737,0.10016013,0.1573845
3.39,-0.03966411,0.12816562,0.16787705,-0.044368293,-0.10386912,0.14807239,-0.10743908,0.05181809,0.38217363,0.33121294,0.12796311,0.18682875
3.4,-0.043884348,0.11176466,0.15546781,-0.03386902,-0.09964207,0.13357548,-0.17840244,-0.014997477,0.33889505,0.3077754,0.10917847,0.17705077
3.41,-0.071491204,0.054016475,0.12551366,0.008768987,-0.09860643,0.08993636,-0.1957586,-0.050063074,0.2977808,0.27324128,0.07267793,0.14805232
