time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
1.72,0.63521963,0.64143956,0.0059258305,-0.63846827,0.31503537,0.32353032,-0.2443813,-0.26176047,0.8678792,0.91463375,0.58788615,0.34225702
1.73,0.15898739,0.33796874,0.17888677,-0.24842384,-0.00970712,0.25821257,-0.003008806,-0.53496104,0.23506874,0.37454778,0.16143374,0.06044257
1.74,-0.13230236,0.17023592,0.30238932,-0.019067055,-0.21709728,0.23606478,-0.09371771,-0.77653503,-0.5986314,-0.29690865,-0.15116875,-0.1647436
1.75,-0.08385874,0.1965598,0.2804922,-0.056356248,-0.18192458,0.23831387,-0.14406052,-0.4695566,-0.29965484,-0.18090272,-0.10954141,-0.17575592
1.76,0.022987636,0.19033492,0.16727546,-0.10668426,-0.071893595,0.1785647,-0.14073692,-0.17271942,-0.1502956,-0.11424392,-0.0817006,-0.16188641
1.77,0.114569895,0.29661286,0.18212965,-0.20564005,-0.033493306,0.23917782,-0.15411049,0.0019596869,0.013417451,0.010502494,0.011641711,-0.0823305
1.78,0.11815704,0.29917607,0.18089978,-0.20866597,-0.031089833,0.23978575,-0.14018938,0.040222194,0.02062926,0.013617907,0.018244367,-0.07403579
1.79,0.1275275,0.31020772,0.18256284,-0.21875352,-0.027454106,0.24612358,-0.15035243,0.04938835,0.03634088,0.02204851,0.031204542,-0.0671515
1.8,0.12910497,0.30683577,0.177695,-0.21794946,-0.02412623,0.24206232,-0.15077393,0.060380787,0.03602559,0.022343688,0.030567452,-0.070249036
1.81,0.13834499,0.31646284,0.17799412,-0.22735247,-0.019581633,0.24698617,-0.1574188,0.065467946,0.04717062,0.03013903,0.030395646,-0.0676221
1.82,0.14079985,0.31598136,0.17526062,-0.22831553,-0.016996263,0.24531037,-0.15668103,0.07927298,0.056913912,0.033724215,0.034183517,-0.064869575
1.83,0.14691669,0.31508523,0.16812094,-0.23098451,-0.010497373,0.2414787,-0.15517801,0.09524482,0.06831219,0.040085223,0.035101503,-0.06670172
1.84,0.14870663,0.31637144,0.1678707,-0.23249543,-0.009315472,0.24191941,-0.15401492,0.11147014,0.08212487,0.045609836,0.034864906,-0.06539352
1.85,0.15356798,0.31984338,0.16628326,-0.23673041,-0.0059966664,0.24276018,-0.15336697,0.12732466,0.09963374,0.0514623,0.0374726,-0.0643465
1.86,0.16330834,0.324487,0.16132289,-0.24386771,0.0012250168,0.24268968,-0.15126035,0.1531362,0.12246202,0.06164051,0.041165397,-0.061451398
1.87,0.17009482,0.3267199,0.15680712,-0.24842015,0.0068508973,0.24147159,-0.1512981,0.1778403,0.1495867,0.07411099,0.04179362,-0.059675507
1.88,0.17798094,0.3263221,0.14842902,-0.25224772,0.014959297,0.23716919,-0.15146747,0.21232744,0.18258046,0.09197944,0.04355717,-0.060532745
1.89,0.19725664,0.3297914,0.1326765,-0.2636283,0.032583963,0.23112006,-0.15404272,0.24955864,0.21960106,0.107386746,0.046472017,-0.05974158
1.9,0.21484761,0.33423674,0.11960357,-0.27451468,0.047780268,0.22669339,-0.1525418,0.29318815,0.26254404,0.12501252,0.051368922,-0.058007922
1.91,0.24210185,0.33449563,0.092448525,-0.28828102,0.0750532,0.21325387,-0.15404554,0.34645954,0.31509778,0.14871405,0.04945306,-0.059025787
1.92,0.26910752,0.33376926,0.06461875,-0.3014583,0.10244909,0.19896667,-0.15300944,0.41127834,0.37709582,0.17014897,0.05109291,-0.054448776
1.93,0.3094737,0.3406272,0.031240165,-0.32491866,0.1393157,0.18559249,-0.15632361,0.47876245,0.44184667,0.19254248,0.053726934,-0.055012923
1.94,0.35265675,0.34322575,-0.009624719,-0.34790313,0.18133196,0.16647936,-0.16423725,0.5427611,0.50448585,0.21192357,0.050839957,-0.05961057
1.95,0.39293364,0.34698892,-0.046139535,-0.3698295,0.21977276,0.15005556,-0.16910362,0.60133857,0.56338924,0.23384722,0.05284935,-0.063935935
1.96,0.41996145,0.34772116,-0.07234158,-0.3837392,0.24639358,0.13735127,-0.16193102,0.65228593,0.6100197,0.2496413,0.0455906,-0.06886292
1.97,0.43949184,0.3455784,-0.094031475,-0.39242572,0.26694787,0.1255264,-0.15511784,0.6825115,0.63859797,0.25857484,0.044304505,-0.07108421
1.98,0.44255412,0.3465865,-0.09610454,-0.39452314,0.26956654,0.124873236,-0.14553776,0.6813617,0.6395609,0.26294538,0.050121024,-0.06779263
1.99,0.41880655,0.35409823,-0.06468435,-0.38645265,0.24197192,0.14451762,-0.12516083,0.639197,0.59905434,0.2522595,0.051919974,-0.066254616
2.0,0.3695961,0.37037745,0.0007928194,-0.36992937,0.18456015,0.18535215,-0.10969653,0.54738003,0.50985,0.22828543,0.05655464,-0.057685237
2.01,0.29877654,0.37926087,0.080404684,-0.33897427,0.10937076,0.22955634,-0.10646564,0.42913634,0.39564547,0.18994649,0.06317103,-0.048975747
2.02,0.24362317,0.38339928,0.13955815,-0.3133918,0.052308906,0.26111805,-0.11254323,0.31295076,0.28045395,0.14889927,0.06529987,-0.044097077
2.03,0.19990884,0.37925145,0.17917511,-0.28949726,0.01060956,0.2788596,-0.11838109,0.21300898,0.18427312,0.108836114,0.065695465,-0.038973235
2.04,0.16849323,0.37346962,0.20495167,-0.2709611,-0.017964022,0.28892988,-0.12957874,0.13354962,0.11059333,0.076938465,0.05923083,-0.044035904
2.05,0.14977959,0.36538208,0.21576619,-0.25755256,-0.032653008,0.2902838,-0.1368359,0.08621917,0.063357934,0.052042414,0.050172005,-0.048921518
2.06,0.13981166,0.3563905,0.216636,-0.24823494,-0.038183022,0.28634232,-0.14202744,0.057467863,0.036641285,0.03688124,0.04711466,-0.053543676
2.07,0.13010879,0.34933048,0.21915053,-0.23959807,-0.044268318,0.2840363,-0.14585488,0.0463235,0.02305338,0.02869584,0.04434419,-0.055049192
2.08,0.12660708,0.3447848,0.21819928,-0.23553471,-0.04551721,0.28118536,-0.14647914,0.042201404,0.015559684,0.024152711,0.039323203,-0.0583274
2.09,0.12548335,0.34634814,0.2207425,-0.23585483,-0.047336455,0.28315526,-0.14434496,0.045413926,0.01736485,0.022432012,0.041028272,-0.058993675
2.1,0.12701571,0.35164204,0.22469926,-0.23929596,-0.048611738,0.28790385,-0.14204122,0.052547466,0.020029983,0.02501816,0.046552137,-0.055295277
2.11,0.12956484,0.35562563,0.226037,-0.24253051,-0.047989395,0.29059434,-0.13739005,0.056016386,0.02624632,0.0327438,0.050600894,-0.052515585
2.12,0.1336084,0.36485204,0.23138005,-0.24929039,-0.048645232,0.29794863,-0.13928701,0.061317142,0.034207076,0.038182035,0.054780126,-0.048331033
2.13,0.14048687,0.36993167,0.2294444,-0.25517625,-0.044097427,0.29938957,-0.14152835,0.06296317,0.03630314,0.0401796,0.056555375,-0.04779124
2.14,0.13610177,0.36972204,0.23354934,-0.25295308,-0.048434243,0.3013812,-0.14075148,0.06418397,0.03722912,0.04078329,0.061457027,-0.045795165
2.15,0.13724312,0.3766678,0.23935874,-0.25702763,-0.05075286,0.3076605,-0.14338832,0.05992501,0.03767871,0.044761613,0.06250965,-0.044608068
2.16,0.13954763,0.38067523,0.24088629,-0.25991908,-0.050480995,0.31042558,-0.1453504,0.05524833,0.03853423,0.050909404,0.069644205,-0.03916252
2.17,0.14156455,0.38034812,0.2385458,-0.26090068,-0.04811209,0.30910745,-0.15143938,0.044566046,0.031708136,0.046399485,0.07078088,-0.03977171
2.18,0.14095418,0.38058808,0.2395691,-0.2606975,-0.04908303,0.30977756,-0.15732382,0.035280682,0.022478081,0.041688614,0.06654503,-0.040776975
2.19,0.1393157,0.38011798,0.24061574,-0.25964367,-0.050404154,0.31007984,-0.15984204,0.023057528,0.011285285,0.03829165,0.065920874,-0.04220165
2.2,0.13342157,0.3750797,0.24158317,-0.25429454,-0.05377526,0.30795243,-0.16315202,0.008201142,0.00015576508,0.030938268,0.0638222,-0.046041925
2.21,0.12763077,0.37273335,0.24514966,-0.2501159,-0.058521714,0.30868164,-0.16476151,-0.0025274542,-0.008661928,0.025020467,0.06507347,-0.04532728
2.22,0.12364538,0.36721298,0.24360746,-0.24552456,-0.05966717,0.30523723,-0.17028295,-0.015290972,-0.021269716,0.016955838,0.063382156,-0.044046704
2.23,0.12253112,0.3678051,0.2453587,-0.24520521,-0.061190426,0.306426,-0.17057258,-0.024488075,-0.02837764,0.01248087,0.060536623,-0.046063706
2.24,0.12543882,0.37104616,0.24572054,-0.24810708,-0.059892923,0.3081274,-0.17182066,-0.030878725,-0.037441537,0.0074801208,0.059625756,-0.044782046
2.25,0.11896757,0.36693978,0.24812096,-0.2430185,-0.06433483,0.30738986,-0.17323697,-0.03840972,-0.04508078,0.0022643676,0.05967446,-0.04402137
2.26,0.11612422,0.36636698,0.25024176,-0.24133623,-0.066856764,0.307976,-0.17345913,-0.04393061,-0.049201384,-0.0014058762,0.05822159,-0.04505832
2.27,0.11490755,0.36897457,0.253975,-0.24207625,-0.069135234,0.31115434,-0.17573155,-0.048224855,-0.05303308,-0.004945334,0.05407524,-0.047389496
2.28,0.10963033,0.36616075,0.2565281,-0.23787336,-0.07321988,0.31104878,-0.1764096,-0.050978553,-0.057340253,-0.0071043684,0.052790157,-0.050792716
2.29,0.11111806,0.36304638,0.25201285,-0.23707731,-0.07028773,0.30730227,-0.17795376,-0.055314854,-0.065220356,-0.0107000135,0.049785092,-0.05423206
2.3,0.10721264,0.36131993,0.25430366,-0.23430552,-0.073401,0.30764723,-0.18291807,-0.056306046,-0.064201884,-0.012200389,0.050498575,-0.05288924
2.31,0.101039656,0.36014146,0.2591695,-0.23064724,-0.078866445,0.30948326,-0.18008561,-0.057502102,-0.066878304,-0.013335898,0.049178887,-0.054323718
2.32,0.10036497,0.35927713,0.25882116,-0.23001824,-0.07893389,0.3088959,-0.18120773,-0.06002806,-0.06806316,-0.017026527,0.045407966,-0.056227453
2.33,0.102127686,0.3577484,0.25561506,-0.229941,-0.07654409,0.3064046,-0.18042739,-0.059388075,-0.06705646,-0.016953023,0.047442503,-0.055421125
2.34,0.10175183,0.35669166,0.25496578,-0.22921556,-0.07635909,0.30561247,-0.18228488,-0.059945595,-0.069718525,-0.017963747,0.046915554,-0.055776216
2.35,0.104191855,0.3583525,0.25433043,-0.23115486,-0.07485849,0.30619395,-0.1823285,-0.060312487,-0.071373254,-0.01877885,0.046633355,-0.057425812
2.36,0.10418206,0.35868952,0.25465265,-0.23138283,-0.07506627,0.30644986,-0.18159248,-0.06013647,-0.07311945,-0.018970009,0.046649374,-0.055266116
2.37,0.1023533,0.356469,0.25428578,-0.22945058,-0.07577109,0.30508906,-0.18488204,-0.06579058,-0.075848974,-0.023965199,0.04294235,-0.05593042
2.38,0.09691977,0.35349235,0.2564475,-0.22527415,-0.07960697,0.304775,-0.18391429,-0.06447754,-0.07615708,-0.026039667,0.04283022,-0.05752335
2.39,0.10182765,0.3570177,0.25526005,-0.22948502,-0.07643689,0.30584648,-0.18647073,-0.06680945,-0.0777173,-0.026712514,0.04414645,-0.058095243
2.4,0.10832079,0.36453974,0.25630257,-0.23632856,-0.073867284,0.31005648,-0.18262878,-0.06545161,-0.07487859,-0.024748446,0.04486288,-0.057477005
2.41,0.108660154,0.38511094,0.2764671,-0.24684891,-0.08361037,0.33061877,-0.1641118,-0.051138423,-0.0605429,-0.010066395,0.054652497,-0.049359053
2.42,0.11229257,0.41086528,0.29874927,-0.26155177,-0.09296621,0.35453314,-0.13778265,-0.03065061,-0.043371614,0.007369053,0.06755994,-0.03863723
2.43,0.117374256,0.41524774,0.29770982,-0.2663905,-0.08985545,0.35616425,-0.13414432,-0.02453689,-0.042904936,0.008551756,0.070544735,-0.03493505
2.44,0.11853789,0.43635172,0.31809902,-0.2774929,-0.09954432,0.37704867,-0.13298735,-0.021190047,-0.03689546,0.017472826,0.08284409,-0.023562633
2.45,0.14347963,0.47280684,0.32911974,-0.3081282,-0.092594236,0.4006672,-0.1545384,-0.014658365,-0.0221656,0.035395626,0.10219432,-0.0028509018
2.46,0.16268943,0.48049584,0.3177335,-0.32149255,-0.07731947,0.3987678,-0.18134871,-0.023886293,-0.02318029,0.036975227,0.10586802,-3.3048815e-05
2.47,0.15107334,0.44935113,0.2984129,-0.3001201,-0.07340501,0.3734921,-0.18999739,-0.048391744,-0.04582497,0.015913496,0.09009927,-0.014412865
2.48,0.15489216,0.44447082,0.28946674,-0.29965535,-0.06706053,0.36679983,-0.19898659,-0.039273992,-0.032118518,0.025393227,0.09939189,-0.00765622
2.49,0.1272253,0.40995494,0.28280887,-0.2686375,-0.07745097,0.3461801,-0.20237489,-0.059970144,-0.05647829,-0.0013474572,0.07781798,-0.02901218
2.5,0.10561849,0.37288886,0.2672184,-0.23931831,-0.08063803,0.3198262,-0.19628336,-0.07508615,-0.07686683,-0.02155306,0.05386431,-0.050311804
2.51,0.104135744,0.35882255,0.25486454,-0.2314237,-0.07517025,0.30670705,-0.1982271,-0.08443609,-0.087041974,-0.03414625,0.03932907,-0.06260847
2.52,0.09360724,0.34526834,0.25138882,-0.21948831,-0.078595065,0.29796547,-0.20253794,-0.095125966,-0.09735875,-0.04415941,0.033066753,-0.067041904
2.53,0.09054492,0.34664097,0.25569412,-0.21853608,-0.08233425,0.3008108,-0.19498684,-0.08439196,-0.08720139,-0.039179303,0.036158033,-0.06822504
2.54,0.093417004,0.34085792,0.2472866,-0.21717077,-0.07668468,0.29384658,-0.20234793,-0.096321225,-0.09716913,-0.044462677,0.036122818,-0.068375036
2.55,0.076000065,0.3456881,0.2695244,-0.21088466,-0.09654674,0.30734378,-0.17540261,-0.06391818,-0.07970339,-0.033223856,0.03463499,-0.07122869
2.56,0.06851758,0.35462168,0.28623024,-0.21154262,-0.108617835,0.32016954,-0.049827658,0.12558699,-0.00088772096,-0.01847689,-4.0607498e-05,-0.11239809
2.57,0.18914261,0.22319098,0.03399773,-0.20615378,0.07794105,0.12839678,0.0860444,0.44789174,0.22104853,0.010745883,-0.097786814,-0.22773004
2.58,0.5456691,0.3298509,-0.21605054,-0.43793735,0.3812099,0.056630813,-0.08866245,0.28097263,0.49972537,0.3163341,0.1448812,-0.03353157
2.59,0.6228338,0.72340566,0.1001053,-0.6733728,0.26172614,0.41158023,-0.24348147,-0.42160645,0.7878121,0.84608227,0.5991251,0.3498269
2.6,0.16147345,0.356632,0.19525887,-0.25905338,-0.016585413,0.2757486,-0.05239167,-0.6214938,0.17863144,0.27620605,0.14621557,0.033606615
2.61,-0.119184926,0.1688264,0.28814763,-0.024759622,-0.2034383,0.22826108,-0.18068953,-0.8484621,-0.6468561,-0.3698802,-0.15746161,-0.18268873
2.62,-0.07931161,0.20964904,0.28898957,-0.065129176,-0.18387078,0.24910483,-0.17805967,-0.46284193,-0.315656,-0.21776065,-0.1050955,-0.18079996
2.63,0.035445187,0.24968165,0.21432589,-0.14254132,-0.089150175,0.23170958,-0.16021849,-0.15634985,-0.15077393,-0.120905705,-0.051529374,-0.14164205
2.64,0.111617,0.34491715,0.23353648,-0.22811192,-0.060702126,0.28908494,-0.15568034,0.0019751745,0.0003658,-0.004373436,0.035646766,-0.070031315
2.65,0.107274786,0.33765143,0.23016582,-0.22244217,-0.061189093,0.28363383,-0.14531381,0.014957125,-0.014648681,-0.019377988,0.031198595,-0.07329871
2.66,0.117772624,0.3530178,0.23508479,-0.23530763,-0.05842818,0.29370847,-0.15222006,0.03067677,0.006648475,-0.0039005869,0.044133652,-0.06319036
2.67,0.12056949,0.34813604,0.22766604,-0.23427291,-0.05333077,0.28769183,-0.15092178,0.039141033,0.0040839207,-0.0085795475,0.04068566,-0.06756272
2.68,0.1304935,0.35565165,0.22540574,-0.24303675,-0.047252633,0.2902612,-0.15494056,0.05162677,0.017057884,0.0007358902,0.04821118,-0.061216123
2.69,0.13523966,0.35469142,0.21939076,-0.24499282,-0.041732214,0.28681272,-0.15407375,0.06255785,0.020953123,-0.00016769595,0.046224482,-0.06284403
2.7,0.13989516,0.35763788,0.21765764,-0.2488608,-0.03858035,0.28727326,-0.15482143,0.07532989,0.03235047,0.0057007577,0.048060652,-0.06306125
2.71,0.14375076,0.36086404,0.21731181,-0.2523502,-0.036448956,0.2888391,-0.15289046,0.09004276,0.043938957,0.008946526,0.04942902,-0.06361661
2.72,0.14947353,0.37031737,0.22078666,-0.25978526,-0.035523668,0.29531237,-0.14810616,0.11235241,0.06282776,0.016584016,0.05257982,-0.061383314
2.73,0.15999831,0.37289426,0.21269318,-0.26650274,-0.026005736,0.292578,-0.14750864,0.13733426,0.08333192,0.025559416,0.051168554,-0.060890794
2.74,0.16461481,0.37305313,0.20845847,-0.268739,-0.02171102,0.29052716,-0.1418398,0.17069139,0.11329233,0.04061812,0.05148688,-0.06100272
2.75,0.17973807,0.37812173,0.19814107,-0.27882296,-0.009037744,0.28773692,-0.14013161,0.20661063,0.14756498,0.05493841,0.0526541,-0.06183276
2.76,0.19493462,0.38043892,0.18540056,-0.28763756,0.0051386165,0.2826433,-0.13850288,0.24916562,0.1846077,0.073391214,0.05430341,-0.06177737
2.77,0.2154549,0.3815873,0.16595265,-0.29841796,0.025035387,0.2734638,-0.13458085,0.2977029,0.22702353,0.09049416,0.053513635,-0.061295517
2.78,0.23294935,0.37973353,0.14661264,-0.30625534,0.043494202,0.26279643,-0.13320577,0.3520159,0.27804655,0.10735072,0.052697953,-0.062195133
2.79,0.2609853,0.37938812,0.11821028,-0.320063,0.07162634,0.24849695,-0.13348359,0.4183791,0.33691436,0.1293088,0.0515713,-0.06495852
2.8,0.29777217,0.37788856,0.07998833,-0.3378176,0.109121285,0.22859329,-0.13363452,0.48787856,0.4025308,0.15304019,0.051546376,-0.0675203
2.81,0.3378529,0.37461483,0.036552124,-0.35629416,0.15084024,0.20532571,-0.13510008,0.55484617,0.46528473,0.17301132,0.04723627,-0.071543664
2.82,0.37390232,0.37832147,0.004302878,-0.37606728,0.18504989,0.19100687,-0.13100109,0.6146009,0.52233416,0.19352743,0.043714978,-0.07611779
2.83,0.40447417,0.37498593,-0.029441819,-0.389647,0.21728532,0.17243923,-0.12880407,0.65947884,0.56420845,0.20507678,0.036008444,-0.08525598
2.84,0.4268333,0.3767511,-0.05014788,-0.40180433,0.23879617,0.1629851,-0.12254931,0.6828867,0.5863003,0.2113758,0.031869408,-0.09009429
2.85,0.43097907,0.38004497,-0.051053703,-0.4054853,0.24136333,0.1641403,-0.11211742,0.675856,0.58579755,0.21233976,0.02763139,-0.09239843
2.86,0.40556735,0.38686892,-0.018531993,-0.39629808,0.2122326,0.1839441,-0.10011563,0.624851,0.5412483,0.2002004,0.031000037,-0.087054305
2.87,0.35360685,0.3995866,0.046200443,-0.37662596,0.15386283,0.22261219,-0.09304972,0.5246515,0.45118535,0.17646395,0.045149155,-0.07470762
2.88,0.2920359,0.40996325,0.117964685,-0.3509759,0.0873023,0.26362535,-0.0929657,0.4029653,0.34069666,0.14635785,0.05631899,-0.059257545
2.89,0.23358232,0.40770727,0.17414297,-0.3206313,0.030003164,0.29057118,-0.10241376,0.28400972,0.22801767,0.1061343,0.05834413,-0.05449579
2.9,0.18257259,0.40268493,0.22006772,-0.29254618,-0.01855476,0.31109148,-0.11541308,0.1821799,0.13431457,0.06787301,0.058197957,-0.05380287
2.91,0.1519942,0.39581937,0.24387483,-0.27391148,-0.04572051,0.31966096,-0.12889503,0.10625378,0.06471292,0.036910426,0.05200167,-0.053584754
2.92,0.13317809,0.39100885,0.2579571,-0.26215282,-0.062241647,0.3242377,-0.13585177,0.060887937,0.020751243,0.01898912,0.047886293,-0.05644032
2.93,0.11837584,0.38382536,0.26529044,-0.25104672,-0.07320222,0.32427752,-0.13737486,0.038566407,0.0011342278,0.009039459,0.04536615,-0.057320382
2.94,0.112005524,0.3735343,0.2613818,-0.24272124,-0.07440346,0.31712043,-0.14072162,0.025953673,-0.011199446,0.00058805954,0.042817693,-0.059066255
2.95,0.11259681,0.3733864,0.26059353,-0.24304314,-0.07371575,0.31683585,-0.14057037,0.020106424,-0.019459186,-0.00079986337,0.042848907,-0.06079795
2.96,0.10992052,0.3767228,0.26666266,-0.24317616,-0.07815265,0.32137513,-0.14106539,0.022035861,-0.01821919,-0.0009785799,0.043760046,-0.05970635
2.97,0.11004631,0.37745202,0.26736718,-0.2437092,-0.078493476,0.32226095,-0.14124595,0.02508818,-0.015673235,-0.0019167379,0.043345746,-0.058767665
2.98,0.107378066,0.38118696,0.27373737,-0.24411614,-0.0829966,0.32718235,-0.14288445,0.025318783,-0.015020657,-0.00061988755,0.044189606,-0.05789987
2.99,0.10758698,0.38281876,0.2751971,-0.24510366,-0.0835632,0.32865295,-0.14457722,0.028699895,-0.011359826,0.0054600835,0.046584778,-0.05693312
3.0,0.11469031,0.387748,0.2728841,-0.25137955,-0.0788393,0.3301611,-0.14521873,0.02678323,-0.00936952,0.0070216283,0.051135264,-0.055611506
3.01,0.108489804,0.38683948,0.27869254,-0.24774946,-0.084873475,0.33247045,-0.1452913,0.028130544,-0.004611092,0.01201958,0.057441507,-0.04973494
3.02,0.114127845,0.39676073,0.28271076,-0.25551775,-0.0839335,0.33946046,-0.14902505,0.02501995,-0.0061818846,0.01596578,0.06186702,-0.045160297
3.03,0.11925717,0.39992893,0.28070757,-0.2596406,-0.080541745,0.34007874,-0.15260741,0.018426737,-0.0057184147,0.017402817,0.0625035,-0.04280014
3.04,0.117001496,0.4010159,0.28401813,-0.2591849,-0.08322009,0.3422119,-0.15469256,0.012443316,-0.00687051,0.020172568,0.06427965,-0.04211752
3.05,0.12188076,0.40494812,0.28305253,-0.26341596,-0.08035978,0.34376022,-0.15817668,0.0077427197,-0.0099089295,0.02099124,0.069000676,-0.038810328
3.06,0.118732855,0.40426445,0.28564736,-0.26162037,-0.083112046,0.34464043,-0.15789832,-1.5196154e-05,-0.017192977,0.01973497,0.070573755,-0.038025104
3.07,0.12025953,0.40051824,0.28023243,-0.26051873,-0.07968949,0.3402406,-0.1616937,-0.012667008,-0.026063273,0.012709174,0.066335276,-0.03997967
3.08,0.11880043,0.39836094,0.27975228,-0.25873223,-0.08011692,0.3388778,-0.16481312,-0.024225555,-0.03580942,0.007863079,0.06328607,-0.03981541
3.09,0.11842877,0.39565423,0.27710363,-0.25718108,-0.079034,0.33615288,-0.16880357,-0.034388028,-0.04882827,-0.00023247945,0.057070788,-0.043698277
3.1,0.11062287,0.3913859,0.28095087,-0.25115752,-0.08478751,0.3359042,-0.17076413,-0.043053478,-0.058927223,-0.007635265,0.05484055,-0.047544517
3.11,0.10680066,0.3901142,0.2837308,-0.24854055,-0.088244215,0.33656058,-0.17331198,-0.05299079,-0.0705969,-0.015754241,0.051262725,-0.05286548
3.12,0.10548657,0.38726872,0.28191757,-0.24635799,-0.08803372,0.3343947,-0.17496355,-0.060498077,-0.08026136,-0.018060045,0.05070824,-0.053752463
3.13,0.101861134,0.38096672,0.2791257,-0.24125236,-0.08837596,0.3296242,-0.1750569,-0.06621814,-0.08677285,-0.02418306,0.049953874,-0.053085912
3.14,0.09889702,0.38424554,0.2853351,-0.24154666,-0.092874005,0.3345924,-0.17643623,-0.07180362,-0.092305295,-0.029365806,0.047551274,-0.056685034
3.15,0.10248754,0.3859728,0.28359452,-0.24426053,-0.09035212,0.33449417,-0.1732165,-0.072054885,-0.09282453,-0.027432263,0.050153345,-0.053617228
3.16,0.102989696,0.38544908,0.28251225,-0.24418235,-0.08951054,0.33367613,-0.17337082,-0.07336259,-0.09314046,-0.027828576,0.05216075,-0.05110194
3.17,0.10594651,0.38801202,0.2824055,-0.24697478,-0.087959506,0.3348555,-0.17664368,-0.07602062,-0.09491769,-0.028585223,0.050179496,-0.053976182
3.18,0.09871193,0.3845167,0.2858646,-0.24155995,-0.093314655,0.33489135,-0.17759413,-0.07777276,-0.09662613,-0.032021504,0.04756823,-0.053585365
3.19,0.10018134,0.38214898,0.281997,-0.24107769,-0.09074547,0.33182353,-0.17740498,-0.07958779,-0.09892111,-0.036103223,0.046006776,-0.055805277
3.2,0.09892427,0.3807925,0.28176153,-0.23979034,-0.09127013,0.33102655,-0.1794007,-0.083220325,-0.10249228,-0.041459464,0.044614594,-0.058366742
3.21,0.10015252,0.38308054,0.28283468,-0.24144724,-0.09110023,0.33268866,-0.17624797,-0.080176875,-0.09736173,-0.038235035,0.047644667,-0.056879494
3.22,0.10020591,0.38286355,0.28246307,-0.24152163,-0.0908185,0.33234143,-0.17720154,-0.08106881,-0.09984806,-0.03907035,0.044328377,-0.058187563
3.23,0.097596094,0.3823883,0.28450397,-0.23999225,-0.09306669,0.33312386,-0.18078259,-0.082688406,-0.10287311,-0.04055024,0.042020373,-0.058531344
3.24,0.09837149,0.383363,0.2848852,-0.24074556,-0.09290468,0.333899,-0.17772649,-0.08143985,-0.10220011,-0.039104477,0.04318865,-0.055772148
3.25,0.09703606,0.38025415,0.28312653,-0.23858815,-0.092690445,0.33131647,-0.17797743,-0.08359649,-0.1017668,-0.04053295,0.04318806,-0.056800995
3.26,0.094307706,0.37662423,0.28212535,-0.2354541,-0.093580045,0.32891828,-0.18119341,-0.085839346,-0.10452804,-0.041871656,0.042304873,-0.057478674
3.27,0.092104405,0.37559825,0.28322917,-0.23391986,-0.095144205,0.32910782,-0.1805568,-0.087052874,-0.107568935,-0.045142166,0.040861692,-0.057549655
3.28,0.09922772,0.37736553,0.27825478,-0.23826736,-0.08932319,0.3275596,-0.18071762,-0.08943813,-0.108371355,-0.043923955,0.040415205,-0.057033014
3.29,0.09979718,0.3917029,0.2919004,-0.24576336,-0.09581104,0.34149277,-0.17138384,-0.08003438,-0.09677106,-0.03540645,0.04556388,-0.052376736
3.3,0.10230749,0.42047456,0.31834668,-0.26131684,-0.10777463,0.36910713,-0.14274004,-0.05675338,-0.08101483,-0.01826227,0.060709335,-0.040328134
3.31,0.11167276,0.432002,0.3204538,-0.2719458,-0.10415657,0.37597075,-0.12449142,-0.043652114,-0.0722142,-0.009173824,0.06788224,-0.035476953
3.32,0.11105378,0.44031075,0.32897133,-0.27577764,-0.10871208,0.3844061,-0.124799386,-0.038766466,-0.066109955,-0.004826732,0.07560395,-0.030344747
3.33,0.13326369,0.48379576,0.35065302,-0.30843148,-0.10843472,0.41701856,-0.13322043,-0.031552404,-0.053936888,0.014767786,0.09616647,-0.008847486
3.34,0.16506076,0.5115761,0.3465723,-0.33827838,-0.09057899,0.4288015,-0.16151138,-0.030687476,-0.042215094,0.028694764,0.11170774,0.0064411564
3.35,0.15994512,0.49098176,0.3309796,-0.32537827,-0.08537881,0.41071597,-0.17158794,-0.051858656,-0.059226234,0.0125848,0.098676,-0.0037221261
3.36,0.16046521,0.4718015,0.31138512,-0.31605846,-0.07519066,0.39125013,-0.18725485,-0.059403054,-0.06263007,0.010511231,0.095519565,-0.005708557
3.37,0.14761695,0.45472726,0.3070478,-0.3011637,-0.07940329,0.38061002,-0.1945495,-0.06393814,-0.06895793,0.002519905,0.088852935,-0.0109172175
3.38,0.10987532,0.4109815,0.30101794,-0.26033506,-0.09534155,0.35571232,-0.18851753,-0.08333375,-0.09560902,-0.026471576,0.06312383,-0.03703347
3.39,0.1128929,0.39179942,0.27908558,-0.25236613,-0.082932316,0.33527818,-0.18998846,-0.09511793,-0.107030585,-0.038751505,0.049912486,-0.051058095
3.4,0.10165431,0.37342894,0.27173692,-0.23740408,-0.08483633,0.32221204,-0.19163144,-0.104068734,-0.118605934,-0.054094005,0.036597263,-0.06259942
3.41,0.093590446,0.36947837,0.2758331,-0.23158514,-0.09074166,0.32226875,-0.19222176,-0.11210399,-0.1235314,-0.056544527,0.03394596,-0.065011054
3.42,0.09314288,0.36745283,0.2742837,-0.23027529,-0.09020728,0.32056886,-0.18909538,-0.0981631,-0.114684485,-0.055342145,0.0299805,-0.06757207
